record_id,Latitude,Longitude,main_damag,grouped_da,confidence,geo_result,occupancy,address,parsed_add,address_di,country,parish,town,suburb,street,place,wind_speed
BLDG26830,15.30876602,-61.38499348,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26831,15.30881159,-61.38521191,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26832,15.30873549,-61.38526965,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26833,15.3085633,-61.38500291,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26834,15.30860101,-61.38492575,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26835,15.30863498,-61.38486242,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26836,15.30917322,-61.38495684,Completely Destroyed,Damaged Buildings,nan,"15.3092926,-61.385087,unclassified",unclassified,"Stockyard Street, Stockfarm, Roseau, Saint George Parish, 00109-800, Dominica","Stockyard Street,Stockfarm,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Stockfarm,Stockyard Street,None,150
BLDG26837,15.30814641,-61.38369932,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26838,15.30800979,-61.38411823,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26839,15.30759359,-61.38370553,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26840,15.30763075,-61.38355348,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26841,15.30752102,-61.38372186,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26842,15.30752202,-61.3835957,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26843,15.30766502,-61.38326544,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26844,15.30780561,-61.38445487,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26845,15.30756086,-61.38447054,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26846,15.30829856,-61.38463439,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26847,15.30847987,-61.38483996,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26848,15.30788523,-61.38435373,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26849,15.30766299,-61.38404402,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26850,15.30746015,-61.38403572,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26851,15.30723433,-61.38428777,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26852,15.30781715,-61.38419854,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26853,15.30777313,-61.38472515,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26854,15.30773179,-61.38482796,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26855,15.30815408,-61.38423144,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26856,15.30861052,-61.38438956,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26857,15.30736018,-61.3839675,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26858,15.30731567,-61.38389688,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26859,15.30751807,-61.38384408,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26860,15.30775669,-61.38377327,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26861,15.30749009,-61.38314853,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26862,15.3073526,-61.38318309,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26863,15.30750206,-61.38321742,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26864,15.30810794,-61.38340593,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26865,15.3080765,-61.38382009,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26866,15.30811232,-61.38374688,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26867,15.30785182,-61.3839657,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26868,15.30782012,-61.38408026,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26869,15.30787783,-61.38385906,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26870,15.30803322,-61.38365485,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26871,15.30755477,-61.38415719,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26872,15.30766821,-61.38450125,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26873,15.30727229,-61.38477629,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26874,15.30731135,-61.38488637,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26875,15.30720016,-61.38485372,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26876,15.30756016,-61.38463808,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26877,15.30771521,-61.38491678,Moderately Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26878,15.30755701,-61.38499683,Moderately Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26879,15.30749303,-61.38514318,Highly Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26880,15.30761499,-61.38534329,Highly Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26881,15.30784263,-61.38481134,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26882,15.30792425,-61.38498811,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26883,15.30776196,-61.38503271,Moderately Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26884,15.30772132,-61.3852321,Moderately Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26885,15.30774096,-61.3853029,Moderately Damaged,Damaged Buildings,nan,"15.3064471,-61.3872116,residential",residential,"Bowers Lane, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Bowers Lane,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Bowers Lane,None,150
BLDG26886,15.30787187,-61.3851521,Moderately Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26887,15.3073476,-61.38460818,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26888,15.30733826,-61.38410958,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26889,15.30740638,-61.38427068,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26890,15.30731086,-61.38428915,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26891,15.30719158,-61.38472566,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26892,15.30788989,-61.38314546,Highly Damaged,Damaged Buildings,nan,"15.3084239,-61.3845226,residential",residential,"Tarish Street, Tarish Pit, Roseau, Saint George Parish, 00109-800, Dominica","Tarish Street,Tarish Pit,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Tarish Pit,Tarish Street,None,150
BLDG26893,15.30660091,-61.38442417,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26894,15.30674711,-61.38546276,Completely Destroyed,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26895,15.30668803,-61.38522915,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26896,15.30629146,-61.38528147,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26897,15.30618181,-61.38566173,Highly Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26898,15.30620801,-61.38465385,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26899,15.30615862,-61.38443742,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26900,15.30636174,-61.38375586,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
BLDG26901,15.30674469,-61.38380466,Moderately Damaged,Damaged Buildings,nan,"15.3063965,-61.3843726386139,hospital",hospital,"Princess Margaret Hospital, Federation Drive, Goodwill, Roseau, Saint George Parish, 00109-800, Dominica","Princess Margaret Hospital,Federation Drive,Goodwill,Roseau,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Roseau,Goodwill,Federation Drive,Princess Margaret Hospital,150
